crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
20597,SOCI 1301,Introduction to Sociology,W,1600,1850,Bayou Building 3332,Stephen Michael Cherry,Fall 2023,< 50% online,Opened
20608,SOCI 3352,Urban Sociology,TDB,TDB,TDB,TBA,William S Kilgore,Fall 2023,100% Online,Closed
20601,SOCI 4312,"Social Structure: Class, Power, Status",TDB,TDB,TDB,TBA,Jennifer Arney Cuevas,Fall 2023,100% Online,Opened
20614,SOCI 4312,"Social Structure: Class, Power, Status",TDB,TDB,TDB,TBA,Courtney Fox-Johnson,Fall 2023,100% Online,Opened
20610,SOCI 4317,Race and the Law,TDB,TDB,TDB,TBA,Audrey Christine Ewer,Fall 2023,100% Online,Opened
20605,SOCI 4322,Theories of Society,TDB,TDB,TDB,TBA,John Mike McMullen,Fall 2023,100% Online,Opened
20612,SOCI 4332,Sociology of Law,TDB,TDB,TDB,TBA,Annie Swank,Fall 2023,100% Online,Opened
20596,SOCI 4355,Minorities in America,T,1300,1550,Bayou Building 2122,Stephen Michael Cherry,Fall 2023,< 50% online,Opened
20600,SOCI 4357,"Sociology of Family, Work, and Gender",W,900,1150,Bayou Building 2524,Amy Lucas,Fall 2023,< 50% online,Opened
21102,SOCI 4367,Women's Health and Sexuality,TDB,TDB,TDB,TBA,Ashley Mackenzie Helm,Fall 2023,100% Online,Opened
20603,SOCI 4385,Research Methods,TDB,TDB,TDB,TBA,John Mike McMullen,Fall 2023,100% Online,Opened
20599,SOCI 5333,Minorities and Majorities,T,1900,2150,Bayou Building 1124,Stephen Michael Cherry,Fall 2023,< 50% online,Opened
20607,SOCI 5337,Complex Organizations,W,1900,2150,Bayou Building 1124,John Mike McMullen,Fall 2023,100% F2F w/supplmtnl web,Opened
25817,SOCI 5435,Gendered Inequality: Work and Family,TDB,TDB,TDB,TBA,Amy Lucas,Fall 2023,100% Online,Opened
20494,SOCI 6730,Advanced Non-Experimental Research and Statistics,TDB,TDB,TDB,TBA,Christine Walther,Fall 2023,100% Online,Opened
20495,SOCI 6730,Advanced Non-Experimental Research and Statistics,H,830,1120,Bayou Building 1219,Robert A Bartsch,Fall 2023,< 50% online,Opened
20267,SPAN 1311,Beginning Spanish I,TH,1130,1250,Bayou Building 1217,Christine M Paul,Fall 2023,> or equal to 50% Online,Opened
23937,SPED 2301,Introduction to Special Populations,M,1300,1550,Arbor 1310.05,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23940,SPED 2301,Introduction to Special Populations,TH,1300,1420,Arbor 1310.05,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23942,SPED 2301,Introduction to Special Populations,TDB,TDB,TDB,TBA,Marlene Morgan,Fall 2023,100% Online,Opened
23943,SPED 2301,Introduction to Special Populations,TDB,TDB,TDB,TBA,Marlene Morgan,Fall 2023,100% Online,Opened
23945,SPED 4300,Survey Of Exceptionalities,TDB,TDB,TDB,TBA,Randy Lee Seevers,Fall 2023,100% Online,Closed
23946,SPED 4300,Survey Of Exceptionalities,T,1600,1850,Bayou Building 2235,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23947,SPED 4300,Survey Of Exceptionalities,W,900,1150,Bayou Building 1302,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23948,SPED 4300,Survey Of Exceptionalities,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Closed
23949,SPED 4300,Survey Of Exceptionalities,H,1900,2150,Bayou Building 1439,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23950,SPED 4311,Assessment In Special Educ,H,830,1120,Arbor 1310.05,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23952,SPED 4311,Assessment In Special Educ,H,1600,1850,Arbor 1310.05,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23953,SPED 4321,Implementing Pos Bhvrl Support,W,900,1150,Arbor 1310.05,Randy Lee Seevers,Fall 2023,100% F2F w/supplmtnl web,Opened
23954,SPED 4332,Early Childhood Special Educ,M,1600,1850,Arbor 1310.05,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23955,SPED 5030,Survey Of Indvdl Difference,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
23956,SPED 5131,Educ Assessment Of Exceptional,H,1600,1850,Arbor 1310.05,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
24132,STAT 3308,Computational Statistics,MW,930,1050,Bayou Building 1215,Sadhana Weerasinghe,Fall 2023,100% F2F w/supplmtnl web,Opened
24133,STAT 3308,Computational Statistics,MW,1300,1420,Bayou Building 1213,Sadhana Weerasinghe,Fall 2023,100% F2F w/supplmtnl web,Opened
24134,STAT 3308,Computational Statistics,TH,1300,1420,Bayou Building 1211,Sadhana Weerasinghe,Fall 2023,100% F2F w/supplmtnl web,Opened
24135,STAT 3308,Computational Statistics,TH,1600,1720,Bayou Building 1211,Yingfu Li,Fall 2023,100% F2F w/supplmtnl web,Opened
24136,STAT 3334,Prob & Stat for Scients & Engs,MW,930,1050,Bayou Building 1213,Kalanka P Jayalath,Fall 2023,100% F2F w/supplmtnl web,Opened
24138,STAT 3334,Prob & Stat for Scients & Engs,MW,1300,1420,Bayou Building 1211,Kalanka P Jayalath,Fall 2023,100% F2F w/supplmtnl web,Opened
24139,STAT 4333,Statistical Computing,W,1900,2150,Bayou Building 3400,Yingfu Li,Fall 2023,100% F2F w/supplmtnl web,Opened
24140,STAT 4345,Introduction to Statistics,TH,1730,1850,Bayou Building 1211,Yingfu Li,Fall 2023,100% F2F w/supplmtnl web,Opened
24141,STAT 5533,Statistical Computing,W,1900,2150,Bayou Building 3400,Yingfu Li,Fall 2023,100% F2F w/supplmtnl web,Opened
24144,STAT 5535,Experimntl Designs & Analysis,M,1900,2150,Bayou Building 3400,Kalanka P Jayalath,Fall 2023,100% F2F w/supplmtnl web,Opened
24146,STAT 6837,Stat Research & Consulting,TDB,TDB,TDB,TBA,Kalanka P Jayalath,Fall 2023,100% F2F w/supplmtnl web,Opened
24147,STAT 6838,Statistics Research and Consulting II,TDB,TDB,TDB,TBA,Kalanka P Jayalath,Fall 2023,100% F2F w/supplmtnl web,Opened
24155,SWEN 4320,Introduction to Software Process and Project Management,TDB,TDB,TDB,TBA,Daniel Wayne Drew,Fall 2023,100% Online,Opened
24153,SWEN 4342,Software Engineering,M,1600,1850,Delta Building D241,Soma Datta,Fall 2023,< 50% online,Opened
24154,SWEN 4342,Software Engineering,TDB,TDB,TDB,TBA,Daniel Wayne Drew,Fall 2023,100% Online,Closed
24164,SWEN 5130,Requirements Engineering,M,1300,1550,Delta Building D214,Soma Datta,Fall 2023,< 50% online,Opened
24176,SWEN 5135,Configuration Management,T,1900,2150,Delta Building 204,Todd Wayne Dunnavant,Fall 2023,< 50% online,Opened
24171,SWEN 5233,Software Architecture,T,1900,2150,Delta Building 204,Todd Wayne Dunnavant,Fall 2023,< 50% online,Opened
24156,SWEN 5236,Engineering Software I,M,1900,2150,Delta� Building 119A,Thomas J Dillon,Fall 2023,< 50% online,Opened
24158,SWEN 5237,Engineering Software II,M,1900,2150,Delta� Building 119A,Thomas J Dillon,Fall 2023,< 50% online,Opened
24160,SWEN 5239,Agile Software Development,M,1300,1550,Delta Building D214,Soma Datta,Fall 2023,< 50% online,Opened
24183,SWEN 6837,Software Engineering Capstone Project,T,1300,1550,Delta Building D214,Sharon Andrews White,Fall 2023,< 50% online,Opened
24184,SWEN 6837,Software Engineering Capstone Project,T,1600,1850,Delta Building D214,Sharon Andrews White,Fall 2023,> or equal to 50% Online,Opened
20183,SWRK 2361,Introduction to Social Work,M,1600,1850,Bayou Building 1302,Heather Kanenberg,Fall 2023,100% F2F w/supplmtnl web,Opened
20184,SWRK 3304,Issues and Ethics in Social Work,M,1900,2150,Bayou Building 1211,Laura Willa Kanter,Fall 2023,100% F2F w/supplmtnl web,Opened
20185,SWRK 3314,Diversity and Human Behavior in the Social Environment,H,1600,1850,Bayou Building 1217,Maria Isabel Wilson,Fall 2023,100% F2F w/supplmtnl web,Opened
20186,SWRK 3324,"Oppression, Diversity, and Social Justice",H,900,1150,Bayou Building 1313,Laura Willa Kanter,Fall 2023,100% F2F w/supplmtnl web,Opened
20187,SWRK 4318,Social Work Practice I,T,1300,1550,Bayou Building 1217,Heather Kanenberg,Fall 2023,100% F2F w/supplmtnl web,Opened
20188,SWRK 4318,Social Work Practice I,M,1300,1550,Bayou Building 1326,Laura Willa Kanter,Fall 2023,100% F2F w/supplmtnl web,Opened
20189,SWRK 4319,Social Welfare Policy Analysis,T,1600,1850,Bayou Building 1218,Laura Willa Kanter,Fall 2023,100% F2F w/supplmtnl web,Opened
20496,SWRK 4363,Experimental Methods and Statistics,H,1300,1550,Student Services Bld 220112,Georgina L Moreno,Fall 2023,< 50% online,Opened
20497,SWRK 4363,Experimental Methods and Statistics,TDB,TDB,TDB,TBA,Jaxenne Daniels,Fall 2023,100% Online,Opened
20498,SWRK 4363,Experimental Methods and Statistics,TDB,TDB,TDB,TBA,Jaxenne Daniels,Fall 2023,100% Online,Opened
20511,SWRK 4363,Experimental Methods and Statistics,W,1600,1850,SSCB� 2302,Steven Travis,Fall 2023,< 50% online,Opened
20499,SWRK 4370,Nonexperimental Methods and Statistics,T,1600,1850,Student Services Bld 220112,Nicholas J Shaman,Fall 2023,< 50% online,Opened
20500,SWRK 4370,Nonexperimental Methods and Statistics,H,1600,1850,Student Services Bld 220112,Nicholas J Shaman,Fall 2023,< 50% online,Opened
20501,SWRK 4370,Nonexperimental Methods and Statistics,T,1300,1550,Student Services Bld 220112,Robert A Bartsch,Fall 2023,< 50% online,Opened
23774,SWRK 4370,Nonexperimental Methods and Statistics,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% Online,Opened
20190,SWRK 4619,Social Work Internship I,M,900,1150,Bayou Building 1218,Roberta M Leal,Fall 2023,100% F2F w/supplmtnl web,Opened
20191,SWRK 4619,Social Work Internship I,M,1600,1850,Bayou Building 1218,Maria Isabel Wilson,Fall 2023,100% F2F w/supplmtnl web,Opened
23958,TCED 1101,Inquiry Approaches to Teaching Mathematics and Science Step I,M,1600,1720,Bayou Building 1228,To be Announced,Fall 2023,> or equal to 50% Online,Opened
23959,TCED 1102,Inquiry Based Lesson Design in Mathematics and Science Step II,M,1730,1900,Bayou Building 1228,To be Announced,Fall 2023,> or equal to 50% Online,Opened
23962,TCED 1301,Exploring Teaching as a Profession,TH,1000,1120,Bayou Building 1228,Kent A Divoll,Fall 2023,100% F2F w/supplmtnl web,Opened
23963,TCED 1301,Exploring Teaching as a Profession,M,1600,1850,SSCB 2303,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
23964,TCED 1301,Exploring Teaching as a Profession,M,1300,1550,Bayou Building 2237,Omah M. Williams-Duncan,Fall 2023,100% F2F w/supplmtnl web,Opened
23960,TCED 2303,Classroom Interactions,W,1600,1850,Bayou Building 1439,Kent A Divoll,Fall 2023,> or equal to 50% Online,Opened
25685,TCED 3301,Research Methods in Science,T,1300,1550,Arbor South 1500.01,Stephen Michael Gruber,Fall 2023,> or equal to 50% Online,Opened
23965,TCED 4100,Core Subjects Teacher Seminar,M,1300,1550,Bayou Building 1133,Christine Frances Callahan,Fall 2023,> or equal to 50% Online,Opened
23966,TCED 4100,Core Subjects Teacher Seminar,T,1300,1550,Bayou Building 1133,Christine Frances Callahan,Fall 2023,> or equal to 50% Online,Opened
23967,TCED 4100,Core Subjects Teacher Seminar,T,1600,1850,Bayou Building 1133,Christine Frances Callahan,Fall 2023,> or equal to 50% Online,Opened
23968,TCED 4100,Core Subjects Teacher Seminar,M,900,1150,Bayou Building 1219,Rita Louise Goudeau,Fall 2023,> or equal to 50% Online,Opened
23969,TCED 4100,Core Subjects Teacher Seminar,M,1300,1550,Bayou Building 1219,Rita Louise Goudeau,Fall 2023,> or equal to 50% Online,Opened
23970,TCED 4100,Core Subjects Teacher Seminar,F,900,1150,Bayou Building 1215,Rita Louise Goudeau,Fall 2023,> or equal to 50% Online,Opened
23971,TCED 4100,Core Subjects Teacher Seminar,H,1900,2150,Bayou Building 2235,Deani G. Quick,Fall 2023,> or equal to 50% Online,Opened
23972,TCED 4102,Secondary (4-8 & 7-12) Content Teacher Seminar,M,1600,1850,Bayou Building 1133,Christine Frances Callahan,Fall 2023,> or equal to 50% Online,Opened
23973,TCED 4102,Secondary (4-8 & 7-12) Content Teacher Seminar,T,1900,2150,Bayou Building 1133,Christine Frances Callahan,Fall 2023,> or equal to 50% Online,Opened
23974,TCED 4303,Creating Positive Learning Environments in EC-6,H,1600,1850,Bayou Building 1439,Shalyse Thomas,Fall 2023,< 50% online,Opened
23975,TCED 4303,Creating Positive Learning Environments in EC-6,T,1300,1550,Bayou Building 2237,Ann B. Stiles,Fall 2023,< 50% online,Opened
23976,TCED 4303,Creating Positive Learning Environments in EC-6,M,1900,2150,Arbor 1310.05,Terri Jo Burchfield,Fall 2023,< 50% online,Opened
23977,TCED 4303,Creating Positive Learning Environments in EC-6,H,830,1120,Bayou Building 2237,Joan Mauldin,Fall 2023,< 50% online,Opened
23978,TCED 4303,Creating Positive Learning Environments in EC-6,T,1600,1850,Bayou Building 2237,Ann B. Stiles,Fall 2023,< 50% online,Opened
23979,TCED 4304,Creating Positive Learning Environments in 4-8,W,1900,2150,Bayou Building 1439,Kent A Divoll,Fall 2023,100% F2F w/supplmtnl web,Opened
23980,TCED 4306,Creating Positive Learning Environments in 8-12,W,1900,2150,Bayou Building 1439,Kent A Divoll,Fall 2023,100% F2F w/supplmtnl web,Opened
23981,TCED 4321,Social Studies Methods for EC-6,M,900,1150,Arbor 1310.07,Debby Shulsky,Fall 2023,< 50% online,Opened
23982,TCED 4321,Social Studies Methods for EC-6,M,1600,1850,Arbor 1310.07,Debby Shulsky,Fall 2023,< 50% online,Opened
23983,TCED 4321,Social Studies Methods for EC-6,M,1900,2150,Arbor 1310.07,To be Announced,Fall 2023,< 50% online,Opened
23987,TCED 4322,Science Methods for EC-6,H,1300,1550,Arbor South 1500.01,Carol Curtis Waters,Fall 2023,< 50% online,Closed
23988,TCED 4322,Science Methods for EC-6,T,1600,1850,Arbor South 1500.01,Omah M. Williams-Duncan,Fall 2023,< 50% online,Opened
23989,TCED 4322,Science Methods for EC-6,H,1900,2150,Arbor South 1500.01,Gelyn Matugas Roble,Fall 2023,< 50% online,Opened
23990,TCED 4323,Mathematics Methods for EC-6,M,900,1150,Arbor 1310.06,Linda Summers Sansing,Fall 2023,< 50% online,Opened
23991,TCED 4323,Mathematics Methods for EC-6,M,1300,1550,Arbor 1310.06,Linda Summers Sansing,Fall 2023,< 50% online,Opened
23992,TCED 4323,Mathematics Methods for EC-6,M,1900,2150,Arbor 1310.06,Susan Lynn Chapman,Fall 2023,> or equal to 50% Online,Closed
23995,TCED 4323,Mathematics Methods for EC-6,H,1900,2150,Arbor 1310.06,Susan Lynn Chapman,Fall 2023,> or equal to 50% Online,Closed
23997,TCED 4331,Social Studies Methods for Grades 4-8,T,1900,2150,Arbor 1310.07,Anita Louise Lewis,Fall 2023,< 50% online,Opened
23998,TCED 4333,Mathematics Methods for Grades 4-8,TDB,TDB,TDB,TBA,Sondra E. Cano,Fall 2023,100% online w/F2F,Opened
24000,TCED 4333,Mathematics Methods for Grades 4-8,H,1900,2150,Arbor 1310.07,Sondra E. Cano,Fall 2023,> or equal to 50% Online,Opened
24006,TCED 4361,Methods in Secondary Social Studies,H,1600,1850,Arbor 1310.07,Monique Renee Johnson,Fall 2023,< 50% online,Opened
24001,TCED 4363,Methods in Secondary Mathematics,TDB,TDB,TDB,TBA,Sondra E. Cano,Fall 2023,100% online w/F2F,Opened
24004,TCED 4363,Methods in Secondary Mathematics,H,1900,2150,Arbor 1310.07,Sondra E. Cano,Fall 2023,> or equal to 50% Online,Opened
24007,TCED 5030,Models of Teaching,H,1600,1850,Arbor South 1500.01,Carol Curtis Waters,Fall 2023,< 50% online,Opened
24008,TCED 5031,Curriculum Planning,M,1900,2150,Arbor North 1200.15,Tina L Farrell,Fall 2023,> or equal to 50% Online,Opened
24009,TCED 5033,Preparation for K-12 Educators for National Board for Professional Teaching Standards II,M,1900,2150,Arbor 1310.05,Terri Jo Burchfield,Fall 2023,< 50% online,Opened
24010,TCED 5034,Mgmt Strt for Crtg a Pos Learn,W,1900,2150,Bayou Building 1439,Kent A Divoll,Fall 2023,100% F2F w/supplmtnl web,Opened
24012,TCED 5134,Introduction to Models of Teaching,H,1600,1850,Arbor South 1500.01,Carol Curtis Waters,Fall 2023,< 50% online,Opened
24013,TCED 5231,Teaching Social Studies In Elementary School,M,1600,1850,Arbor 1310.07,Debby Shulsky,Fall 2023,< 50% online,Opened
24019,TCED 5233,Teaching Math in the EC-6 Classroom,H,1900,2150,Arbor 1310.06,Susan Lynn Chapman,Fall 2023,> or equal to 50% Online,Opened
24022,TCED 5236,Math Meth for Secondary Grades,TDB,TDB,TDB,TBA,Sondra E. Cano,Fall 2023,100% online w/F2F,Opened
24023,TCED 5236,Math Meth for Secondary Grades,H,1900,2150,Arbor 1310.07,Sondra E. Cano,Fall 2023,> or equal to 50% Online,Opened
24024,TCED 5333,Tchng Math in the 4-8 Classrm,TDB,TDB,TDB,TBA,Sondra E. Cano,Fall 2023,100% online w/F2F,Opened
24025,TCED 5333,Tchng Math in the 4-8 Classrm,H,1900,2150,Arbor 1310.07,Sondra E. Cano,Fall 2023,> or equal to 50% Online,Opened
24026,TCED 5334,Teaching Social Studies in the 4-8 Classroom,T,1900,2150,Arbor 1310.07,Anita Louise Lewis,Fall 2023,< 50% online,Opened
24027,TCED 5431,Nature Of Middle Level Learner,T,1600,1850,Arbor 1310.07,Debby Shulsky,Fall 2023,> or equal to 50% Online,Opened
24028,TCED 5530,Adolescent Dvlpmnt & Curric,T,1600,1850,Arbor 1310.07,Debby Shulsky,Fall 2023,> or equal to 50% Online,Opened
25148,TCED 6031,Application of Technology in the Classroom,TDB,TDB,TDB,TBA,Michelle Giles,Fall 2023,100% Online,Opened
24029,TCED 6739,Curriculum and Instruction Practicum,TDB,TDB,TDB,TBA,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
20433,WGST 1301,Gender Matters: Introduction to Women's and Gender Studies,W,1600,1850,Bayou Building 1313,Christina Cedillo,Fall 2023,100% F2F w/supplmtnl web,Opened
20262,WGST 3341,Women in American History,M,1300,1550,SSCB� 2311,Pearl Joy Young,Fall 2023,100% F2F w/supplmtnl web,Opened
20502,WGST 4334,Psychology of Women,TDB,TDB,TDB,TBA,Desdamona Rios,Fall 2023,100% Online,Opened
25981,WGST 4335,Women's Health and Sexuality,W,100,100,TBA,To be Announced,Fall 2023,100% Online,Opened
20504,WGST 4348,Development of Gender and Racial Identity,TDB,TDB,TDB,TBA,Beth A Hentges,Fall 2023,100% Online,Closed
20505,WGST 4348,Development of Gender and Racial Identity,TDB,TDB,TDB,TBA,Beth A Hentges,Fall 2023,100% Online,Opened
25918,WGST 4391,Selected Topics in Women's and Gender Studies,TH,1130,1250,SSCB� 2311,Elizabeth Klett,Fall 2023,100% F2F w/supplmtnl web,Opened
25982,WGST 4391,Selected Topics in Women's and Gender Studies,W,900,1150,TBA,Amy Lucas,Fall 2023,< 50% online,Opened
20103,WRIT 1301,Composition I,MW,1430,1550,Student Services Bld 2304,Sharon Worley,Fall 2023,< 50% online,Opened
20104,WRIT 1301,Composition I,MW,1600,1720,Student Services Bld 2304,Sharon Worley,Fall 2023,< 50% online,Opened
20105,WRIT 1301,Composition I,TDB,TDB,TDB,TBA,Zachary Ryan Vandezande,Fall 2023,100% Online,Opened
20106,WRIT 1301,Composition I,TDB,TDB,TDB,TBA,Zachary Ryan Vandezande,Fall 2023,100% Online,Opened
20107,WRIT 1301,Composition I,T,1300,1550,Student Services Bld 3302,Lorie Louise Jacobs,Fall 2023,> or equal to 50% Online,Opened
20108,WRIT 1301,Composition I,TDB,TDB,TDB,TBA,Lorie Louise Jacobs,Fall 2023,100% Online,Opened
20109,WRIT 1301,Composition I,TH,1000,1120,Bayou Building 1311,Christal Rene Seahorn,Fall 2023,> or equal to 50% Online,Opened
20110,WRIT 1301,Composition I,TH,1130,1250,Bayou Building 1311,Christal Rene Seahorn,Fall 2023,> or equal to 50% Online,Opened
20111,WRIT 1301,Composition I,MWF,1000,1050,Bayou Building 1311,To be Announced,Fall 2023,< 50% online,Opened
20112,WRIT 1301,Composition I,MWF,1100,1150,Bayou Building 1311,To be Announced,Fall 2023,< 50% online,Opened
20113,WRIT 1302,Composition II,TH,1300,1420,Bayou Building 2235,Alana Dyan Hatley,Fall 2023,> or equal to 50% Online,Opened
20114,WRIT 1302,Composition II,TH,1430,1550,Bayou Building 2235,Alana Dyan Hatley,Fall 2023,> or equal to 50% Online,Opened
20116,WRIT 3304,Writing for Education,M,1300,1550,SSCB� 2302,To be Announced,Fall 2023,< 50% online,Opened
20117,WRIT 3304,Writing for Education,T,1300,1550,SSCB 2303,To be Announced,Fall 2023,< 50% online,Opened
20118,WRIT 3304,Writing for Education,H,1600,1850,Student Services Bld 2305,Lorie Louise Jacobs,Fall 2023,> or equal to 50% Online,Opened
20119,WRIT 3304,Writing for Education,W,1900,2150,Bayou Building 2106,Christina Cedillo,Fall 2023,> or equal to 50% Online,Opened
20120,WRIT 3304,Writing for Education,H,1600,1850,Bayou Building 2106,Christina Cedillo,Fall 2023,> or equal to 50% Online,Opened
20121,WRIT 3305,Writing for Humanities,H,1300,1550,SSCB 2303,Chloe M Diepenbrock,Fall 2023,> or equal to 50% Online,Opened
20124,WRIT 3305,Writing for Humanities,TDB,TDB,TDB,TBA,Michael S Carson,Fall 2023,100% Online,Opened
20125,WRIT 3306,Writing for Social Sciences,TH,1000,1120,Student Services Bld 2305,Hunter W Stephenson,Fall 2023,100% F2F w/supplmtnl web,Opened
20126,WRIT 3306,Writing for Social Sciences,TH,1130,1250,Student Services Bld 2305,Hunter W Stephenson,Fall 2023,100% F2F w/supplmtnl web,Opened
20127,WRIT 3306,Writing for Social Sciences,TH,1300,1420,Student Services Bld 2305,Hunter W Stephenson,Fall 2023,100% F2F w/supplmtnl web,Opened
20128,WRIT 3306,Writing for Social Sciences,T,1600,1850,Bayou Building 1311,Christal Rene Seahorn,Fall 2023,> or equal to 50% Online,Opened
20129,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Philip R Jones,Fall 2023,100% Online,Opened
20130,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Philip R Jones,Fall 2023,100% Online,Opened
20131,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Kathryn M Peterson,Fall 2023,100% Online,Opened
20132,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Kathryn M Peterson,Fall 2023,100% Online,Opened
20133,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Stacey Michelle Burleson,Fall 2023,100% Online,Opened
20134,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Stacey Michelle Burleson,Fall 2023,100% Online,Opened
20136,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Dragana Djordjevic,Fall 2023,100% Online,Opened
20138,WRIT 3307,Advanced Writing,W,1900,2150,SSCB� 2302,Jeffrey Scott Clayton,Fall 2023,100% F2F w/supplmtnl web,Opened
20948,WRIT 3307,Advanced Writing,TDB,TDB,TDB,TBA,Sylvia Mary Neely,Fall 2023,100% Online,Opened
20145,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Jan Lynn Bethany,Fall 2023,100% Online,Closed
20146,WRIT 3312,Written Communications in Business,T,1300,1550,Student Services Bld 2304,Jan Lynn Bethany,Fall 2023,< 50% online,Opened
20147,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Leticia French,Fall 2023,100% Online,Opened
20148,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Leticia French,Fall 2023,100% Online,Opened
20149,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Leticia French,Fall 2023,100% Online,Opened
20152,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Susan E McCauley,Fall 2023,100% Online,Opened
20153,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Susan E McCauley,Fall 2023,100% Online,Opened
20155,WRIT 3312,Written Communications in Business,TDB,TDB,TDB,TBA,Donnetta H Suchon,Fall 2023,100% Online,Opened
20156,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Amy Leigh Sasser,Fall 2023,100% Online,Closed
20157,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Amy Leigh Sasser,Fall 2023,100% Online,Opened
20158,WRIT 3315,Advanced Technical Writing,TDB,TDB,TDB,TBA,Lisa Ann Frase,Fall 2023,100% Online,Opened
20159,WRIT 3315,Advanced Technical Writing,TH,1000,1120,SSCB 2303,Dragana Djordjevic,Fall 2023,< 50% online,Opened
20160,WRIT 3315,Advanced Technical Writing,TH,1130,1250,SSCB 2303,Dragana Djordjevic,Fall 2023,< 50% online,Opened
20168,WRIT 3315,Advanced Technical Writing,M,1600,1850,Bayou Building 3607,To be Announced,Fall 2023,< 50% online,Opened
20169,WRIT 3315,Advanced Technical Writing,M,1300,1550,Bayou Building 3607,To be Announced,Fall 2023,< 50% online,Opened
20170,WRIT 3315,Advanced Technical Writing,T,1600,1850,Bayou Building 3607,To be Announced,Fall 2023,< 50% online,Opened
20171,WRIT 3315,Advanced Technical Writing,W,1600,1850,Bayou Building 3606,To be Announced,Fall 2023,< 50% online,Opened
20949,WRIT 4310,Writing for the Public: Developing Non-Profit Communication Strategies,TDB,TDB,TDB,TBA,Leticia French,Fall 2023,100% Online,Opened
20163,WRIT 4311,Grant and Proposal Writing,H,1600,1850,Student Services Bld 2305,Lorie Louise Jacobs,Fall 2023,> or equal to 50% Online,Opened
20164,WRIT 4312,The Rhetoric of Popular Culture,H,1300,1550,SSCB 2303,Chloe M Diepenbrock,Fall 2023,> or equal to 50% Online,Opened
20167,WRIT 5137,Grant Writing and Proposal Writing,H,1600,1850,Student Services Bld 2305,Lorie Louise Jacobs,Fall 2023,> or equal to 50% Online,Opened
